0.014652014652014652,0.5552308591466978,0.12045570346126555,0.9195979899497492,0.9971401334604386,0.00991179774833268,1.0,0.13908205841446453,0.9936908517350159,0.9873015873015876,0.0,1.0,0.969681571815718,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,37.79836968187
0.016483516483516484,0.30370331013229906,0.2007727472507113,0.8693467336683418,0.9733079122974262,0.00991179774833268,1.0,0.1418636995827538,0.9936908517350159,0.9873015873015876,0.0,0.0,0.9697380307136404,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.231826894446662
0.018315018315018316,0.28186600074384993,0.2184628711769913,0.8793969849246235,0.9752144899904672,0.010174731289888174,1.0,0.1376912378303199,0.9936908517350159,0.9873015873015876,0.0,0.0,0.9697944896115628,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.712472909633338
0.020146520146520148,0.7844429095159661,0.10884665567359432,0.8693467336683418,0.9752144899904672,0.009736508720629136,1.0,0.14603616133518774,0.9936908517350159,0.9873015873015876,0.0,0.0,0.9698509485094852,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.16102338810667
0.02197802197802198,0.7673343605546995,0.1107785001372623,0.9020100502512566,0.9790276453765492,0.009736508720629136,1.0,0.7538247566063977,0.9905362776025238,0.9841269841269841,0.0,0.0,0.9699074074074074,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.699353323630003
0.023809523809523808,0.7673343605546995,0.1107785001372623,0.9020100502512566,0.9790276453765492,0.009736508720629136,1.0,0.7538247566063977,0.9905362776025238,0.9841269841269841,0.0,0.0,0.9699638663053296,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02564102564102564,0.7673343605546995,0.1107785001372623,0.9020100502512566,0.9790276453765492,0.009736508720629136,1.0,0.7538247566063977,0.9905362776025238,0.9841269841269841,0.0,0.0,0.970020325203252,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.027472527472527472,0.6929493650709314,0.11234293636661116,0.9422110552763824,0.9837940896091516,0.009736508720629136,1.0,0.7538247566063977,0.9905362776025238,0.9841269841269841,0.0,0.0,0.9700767841011744,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,25.93223384894
0.029304029304029304,0.648637160618458,0.1228520695624324,0.939698492462312,0.988560533841754,0.007521492825101304,1.0,0.15855354659248955,0.9842271293375398,0.9809523809523808,0.0,0.0,0.9701332429990966,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.57775950555667
0.031135531135531136,0.6494872748525582,0.12110742691936152,0.9522613065326634,0.9895138226882746,0.007075302572764777,1.0,0.16689847009735745,0.9810725552050478,0.9809523809523808,0.0,0.0,0.9701897018970188,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.26687597122333
